Prog,Lit,Intervalo,Metric,Time,Mass
206,d_12,"[0,8791-1,0000]",0.9946,11.76,0.9921
206,~a_7,"[0,0031-0,2593]",0.9982,11.84,0.9921
206,a_7,"[0,7407-0,9969]",0.9982,11.92,0.9921
208,a_3,"[0,8901-1,0000]",0.9885,12.75,0.9877
209,a_8,"[0,8967-1,0000]",0.9807,20.67,0.9781
210,a_7,"[0,0250-0,2283]",0.9897,22.81,0.9852
211,d_14,"[0,9857-1,0000]",0.9861,20.49,0.9859
211,a_7,"[0,6290-0,8178]",0.9876,20.84,0.9859
212,d_11,"[0,7964-1,0000]",0.9930,13.12,0.9841
212,a_5,"[0,7426-1,0000]",0.9928,13.15,0.9841
213,d_12,"[0,9385-1,0000]",0.9887,16.83,0.9862
214,a_2,"[0,8952-1,0000]",0.9927,14.78,0.9889
214,a_7,"[0,7778-0,8667]",0.9917,15.00,0.9889
215,d_17,"[0,9655-1,0000]",0.9924,19.24,0.9899
216,~a_2,"[0,9879-1,0000]",0.9882,20.28,0.9881
216,a_6,"[0,9878-1,0000]",0.9883,20.47,0.9881
216,a_8,"[0,0048-0,0170]",0.9883,20.47,0.9881
217,d_10,"[0,9706-1,0000]",0.9876,11.37,0.9859
220,d_19,"[0,9333-1,0000]",0.9864,25.76,0.9828
220,a_8,"[0,7068-0,9716]",0.9892,26.52,0.9828
220,~a_7,"[0,2366-0,4880]",0.9872,26.29,0.9828
222,~d_16,"[0,7476-1,0000]",0.9851,34.28,0.9767
222,a_5,"[0,8689-1,0000]",0.9822,34.23,0.9767
222,a_8,"[0,1494-0,3878]",0.9794,34.86,0.9767
223,~a_5,"[0,6597-1,0000]",0.9909,18.98,0.9811
224,~d_11,"[0,9225-1,0000]",0.9885,8.37,0.9845
225,~a_5,"[0,9806-1,0000]",0.9863,17.82,0.9854
225,~a_8,"[0,0054-0,0726]",0.9878,17.98,0.9854
226,d_18,"[0,9618-1,0000]",0.9905,10.97,0.9890
227,d_13,"[0,7464-1,0000]",0.9963,14.76,0.9903
227,~a_6,"[0,8393-1,0000]",0.9930,14.74,0.9903
227,a_7,"[0,1123-0,3413]",0.9930,15.18,0.9903
228,d_18,"[0,9776-1,0000]",0.9867,10.99,0.9858
228,a_7,"[0,8712-0,9996]",0.9910,10.95,0.9858
229,d_9,"[0,9757-1,0000]",0.9843,21.06,0.9836
229,a_8,"[0,8797-0,9997]",0.9875,21.39,0.9836
230,d_14,"[0,8955-1,0000]",0.9910,13.85,0.9867
230,a_7,"[0,6900-0,8664]",0.9927,13.82,0.9867
233,~a_7,"[0,0054-0,1914]",0.9912,16.38,0.9870
234,a_0,"[0,9809-1,0000]",0.9858,9.37,0.9851
234,a_8,"[0,8848-1,0000]",0.9872,9.48,0.9851
236,d_19,"[0,9430-1,0000]",0.9917,10.79,0.9897
238,a_3,"[0,7980-1,0000]",0.9910,14.69,0.9819
239,~a_3,"[0,9822-1,0000]",0.9919,5.31,0.9909
239,a_8,"[0,0158-0,0600]",0.9924,5.54,0.9909
