Prog,Lit,Intervalo,Metric,Time,Mass
91,a_9,"[0,0092-0,9995]",0.0097,1.25,0.0097
92,a_2,"[0,0020-1,0000]",0.0020,0.17,0.0020
93,a_3,"[0,0009-1,0000]",0.0009,0.17,0.0009
93,a_6,"[0,0009-1,0000]",0.0009,0.16,0.0009
93,a_8,"[0,0009-1,0000]",0.0009,0.17,0.0009
94,d_18,"[0,0003-1,0000]",0.0003,0.75,0.0003
94,a_6,"[0,0000-1,0000]",0.0000,0.75,0.0003
94,~a_7,"[0,0003-1,0000]",0.0003,0.75,0.0003
95,~a_8,"[0,0000-1,0000]",0.0000,0.21,0.0000
95,a_8,"[0,0000-1,0000]",0.0000,0.21,0.0000
97,a_8,"[0,0000-1,0000]",0.0000,0.17,0.0000
99,~d_14,"[0,0002-1,0000]",0.0002,0.46,0.0003
99,~a_8,"[0,0000-0,9997]",0.0003,0.46,0.0003
99,a_7,"[0,0001-0,9998]",0.0003,0.48,0.0003
100,~d_12,"[0,0002-1,0000]",0.0002,0.17,0.0002
100,~a_6,"[0,0000-1,0000]",0.0000,0.17,0.0002
100,a_7,"[0,0000-1,0000]",0.0000,0.18,0.0002
101,d_14,"[0,0002-1,0000]",0.0002,0.17,0.0002
101,a_8,"[0,0002-1,0000]",0.0002,0.19,0.0002
101,~a_8,"[0,0000-0,9998]",0.0002,0.19,0.0002
102,d_16,"[0,0798-1,0000]",0.0798,0.95,0.0798
102,a_5,"[0,0798-1,0000]",0.0799,0.93,0.0798
102,a_8,"[0,0790-0,9993]",0.0939,0.96,0.0798
103,d_15,"[0,0126-1,0000]",0.0139,0.33,0.0193
103,~a_8,"[0,0126-0,9937]",0.0189,0.34,0.0193
103,a_7,"[0,0187-0,9999]",0.0189,0.33,0.0193
104,d_16,"[0,0019-1,0000]",0.0019,0.20,0.0019
105,~a_6,"[0,1198-1,0000]",0.1352,0.10,0.1198
105,a_7,"[0,1198-1,0000]",0.1356,0.11,0.1198
106,d_11,"[0,0000-1,0000]",0.0000,0.04,0.0000
106,a_6,"[0,0000-1,0000]",0.0000,0.04,0.0000
106,~a_8,"[0,0000-1,0000]",0.0000,0.04,0.0000
107,~a_2,"[0,0032-1,0000]",0.0032,0.15,0.0032
108,a_8,"[0,0000-1,0000]",0.0000,0.72,0.0000
109,d_15,"[0,1454-1,0000]",0.1454,0.21,0.1454
110,d_10,"[0,0001-1,0000]",0.0001,0.46,0.0001
110,~a_7,"[0,0000-1,0000]",0.0000,0.45,0.0001
110,~a_8,"[0,0000-1,0000]",0.0000,0.46,0.0001
111,~d_14,"[0,0061-1,0000]",0.0061,0.38,0.0061
113,d_12,"[0,0044-1,0000]",0.0044,0.25,0.0044
113,a_7,"[0,0034-1,0000]",0.0038,0.26,0.0044
114,a_5,"[0,0282-1,0000]",0.0282,0.21,0.0282
114,a_7,"[0,0281-0,9999]",0.0284,0.21,0.0282
115,~a_2,"[0,0006-1,0000]",0.0006,0.29,0.0010
115,a_5,"[0,0010-1,0000]",0.0010,0.29,0.0010
115,~a_8,"[0,0000-0,9990]",0.0010,0.31,0.0010
116,~d_11,"[0,0630-1,0000]",0.0630,0.19,0.0630
118,~a_3,"[0,1987-1,0000]",0.1987,0.28,0.1987
118,a_7,"[0,0000-0,9003]",0.1077,0.27,0.1987
118,a_8,"[0,0000-0,9003]",0.1077,0.27,0.1987
119,~a_9,"[0,0012-1,0000]",0.0012,0.25,0.0013
119,a_6,"[0,0013-1,0000]",0.0013,0.25,0.0013
119,a_8,"[0,0012-1,0000]",0.0012,0.26,0.0013
120,a_2,"[0,0007-1,0000]",0.0007,0.27,0.0226
120,~a_6,"[0,0007-1,0000]",0.0007,0.27,0.0226
120,~a_7,"[0,0000-0,9774]",0.0264,0.29,0.0226
121,a_1,"[0,0000-1,0000]",0.0000,0.04,0.0000
121,a_5,"[0,0000-1,0000]",0.0000,0.04,0.0000
121,~a_8,"[0,0000-1,0000]",0.0000,0.04,0.0000
123,~a_8,"[0,0000-1,0000]",0.0000,0.64,0.0000
123,a_8,"[0,0000-1,0000]",0.0000,0.65,0.0000
124,~a_7,"[0,0007-0,9999]",0.0008,0.39,0.0008
124,~a_8,"[0,0006-0,9998]",0.0008,0.39,0.0008
125,d_19,"[1,3650-1,0000]",1.3650,0.46,1.3650
125,~a_8,"[1,3645-0,9994]",1.4184,0.49,1.3650
127,a_3,"[0,0033-1,0000]",0.0033,0.38,0.0033
127,a_8,"[0,0033-1,0000]",0.0033,0.39,0.0033
128,d_10,"[0,0153-1,0000]",0.0153,0.18,0.0153
128,a_8,"[0,0153-1,0000]",0.0160,0.20,0.0153
129,d_14,"[0,1261-1,0000]",0.1261,0.38,0.1261
129,a_7,"[0,0005-0,8744]",0.1271,0.41,0.1261
130,~d_14,"[0,0000-1,0000]",0.0000,0.34,0.0000
131,d_12,"[0,0017-1,0000]",0.0017,0.08,0.0017
132,a_1,"[0,0004-1,0000]",0.0004,0.49,0.0004
132,~a_8,"[0,0003-1,0000]",0.0004,0.50,0.0004
132,a_8,"[0,0000-0,9997]",0.0004,0.50,0.0004
133,d_11,"[0,0002-1,0000]",0.0002,0.33,0.0002
134,d_9,"[0,0887-1,0000]",0.0887,0.42,0.0887
134,a_5,"[0,0807-1,0000]",0.0982,0.41,0.0887
134,~a_7,"[0,0002-0,9195]",0.0914,0.43,0.0887
135,d_16,"[0,0026-1,0000]",0.0026,0.37,0.0026
136,d_16,"[0,0735-1,0000]",0.0735,0.46,0.0735
137,a_3,"[0,0000-1,0000]",0.0000,0.44,0.0000
138,d_12,"[0,0000-1,0000]",0.0000,0.08,0.0000
138,a_8,"[0,0000-1,0000]",0.0000,0.08,0.0000
139,~d_15,"[0,0142-1,0000]",0.0142,0.20,0.0142
139,~a_6,"[0,0142-1,0000]",0.0142,0.20,0.0142
139,~a_7,"[0,0142-1,0000]",0.0142,0.21,0.0142
140,~a_4,"[0,0042-1,0000]",0.0042,0.40,0.0042
140,a_6,"[0,0042-1,0000]",0.0042,0.39,0.0042
140,~a_7,"[0,0000-0,9966]",0.0034,0.40,0.0042
141,d_10,"[0,0046-1,0000]",0.0046,0.28,0.0046
142,a_2,"[0,0005-1,0000]",0.0005,0.72,0.0005
142,~a_5,"[0,0005-1,0000]",0.0005,0.71,0.0005
142,a_9,"[0,0005-1,0000]",0.0005,0.72,0.0005
143,d_16,"[0,0023-1,0000]",0.0026,0.48,0.0123
143,a_8,"[0,0000-0,9877]",0.0123,0.50,0.0123
144,a_2,"[0,0006-1,0000]",0.0006,0.71,0.0006
144,a_7,"[0,0002-0,9996]",0.0006,0.73,0.0006
145,d_9,"[0,0005-1,0000]",0.0005,0.21,0.0005
146,a_1,"[0,0382-1,0000]",0.0455,0.19,0.0382
148,~d_16,"[0,0001-1,0000]",0.0001,0.38,0.0001
148,a_7,"[0,0001-1,0000]",0.0001,0.38,0.0001
149,~a_8,"[0,0009-1,0000]",0.0009,0.25,0.0009
149,~a_9,"[0,0009-1,0000]",0.0011,0.26,0.0009
149,a_9,"[0,0000-0,9991]",0.0011,0.26,0.0009
150,a_5,"[0,0072-1,0000]",0.0078,0.25,0.0072
151,~d_12,"[0,0000-1,0000]",0.0000,0.14,0.0000
151,a_5,"[0,0000-1,0000]",0.0000,0.14,0.0000
151,a_9,"[0,0000-1,0000]",0.0000,0.15,0.0000
152,d_12,"[0,0000-1,0000]",0.0000,0.21,0.0000
152,a_7,"[0,0000-1,0000]",0.0000,0.22,0.0000
152,a_8,"[0,0000-1,0000]",0.0000,0.22,0.0000
153,d_11,"[0,1409-1,0000]",0.1409,0.73,0.1409
153,a_9,"[0,0000-0,8591]",0.1628,0.77,0.1409
154,d_12,"[0,0000-1,0000]",0.0000,0.36,0.0000
155,~d_18,"[0,0000-1,0000]",0.0000,0.33,0.0000
156,d_15,"[0,0006-1,0000]",0.0006,0.37,0.0006
156,~a_7,"[0,0006-1,0000]",0.0006,0.37,0.0006
157,d_11,"[0,0002-1,0000]",0.0002,0.29,0.0002
158,d_14,"[0,0069-1,0000]",0.0069,0.30,0.0070
158,a_5,"[0,0070-1,0000]",0.0070,0.29,0.0070
158,~a_7,"[0,0000-0,9930]",0.0070,0.30,0.0070
160,a_3,"[0,0858-1,0000]",0.0858,1.26,0.0858
160,a_7,"[0,0854-1,0000]",0.0941,1.24,0.0858
160,~a_8,"[0,0000-0,9151]",0.0998,1.28,0.0858
163,d_13,"[0,0041-1,0000]",0.0042,0.24,0.0042
163,a_8,"[0,0042-1,0000]",0.0042,0.25,0.0042
164,a_1,"[0,0023-1,0000]",0.0025,0.04,0.0023
164,~a_5,"[0,0023-1,0000]",0.0026,0.04,0.0023
165,a_8,"[0,0004-1,0000]",0.0004,0.55,0.0127
165,a_7,"[0,0126-0,9999]",0.0142,0.57,0.0127
166,~a_3,"[1,1653-1,0000]",1.1653,0.32,1.1653
166,a_6,"[1,1652-1,0000]",1.2287,0.31,1.1653
166,~a_8,"[0,0001--0,0837]",1.1592,0.33,1.1653
167,d_14,"[0,0134-1,0000]",0.0134,0.75,0.0134
167,~a_7,"[0,0125-0,9991]",0.0134,0.76,0.0134
167,a_8,"[0,0122-0,9988]",0.0134,0.75,0.0134
168,~d_13,"[0,0874-1,0000]",0.0874,0.38,0.0874
168,a_7,"[0,0869-0,9994]",0.0988,0.39,0.0874
169,d_9,"[0,0055-1,0000]",0.0055,0.12,0.0055
169,a_8,"[0,0055-1,0000]",0.0064,0.13,0.0055
169,~a_7,"[0,0055-1,0000]",0.0055,0.13,0.0055
170,d_15,"[0,0001-1,0000]",0.0001,0.38,0.0001
170,a_8,"[0,0000-0,9999]",0.0001,0.38,0.0001
171,a_2,"[0,0194-1,0000]",0.0194,0.51,0.0194
171,a_8,"[0,0194-1,0000]",0.0194,0.50,0.0194
172,~a_3,"[0,0070-1,0000]",0.0070,0.79,0.0070
172,a_7,"[0,0070-1,0000]",0.0070,0.82,0.0070
172,~a_7,"[0,0000-0,9930]",0.0070,0.83,0.0070
173,a_3,"[0,0000-1,0000]",0.0000,0.08,0.0000
174,~d_19,"[0,0000-1,0000]",0.0000,0.53,0.0000
174,a_8,"[0,0000-1,0000]",0.0000,0.56,0.0000
175,a_4,"[0,0138-1,0000]",0.0138,0.76,0.0138
175,a_5,"[0,0138-1,0000]",0.0138,0.75,0.0138
