Prog,Lit,Intervalo,Metric,Time,Mass
257,d_48,"[0,0105-1,0000]",0.0105,8.90,0.0105
257,a_19,"[0,0002-0,9986]",0.0019,9.16,0.0105
258,~d_72,"[0,0089-1,0000]",0.0104,9.04,0.0127
259,d_36,"[0,0218-1,0000]",0.0218,8.95,0.0218
259,a_16,"[0,0021-0,9889]",0.0157,11.00,0.0218
260,a_7,"[0,1002-1,0000]",0.1089,9.04,0.1036
260,~a_12,"[0,0914-1,0000]",0.1232,9.07,0.1036
261,d_27,"[0,0578-1,0000]",0.0618,9.09,0.0612
264,d_38,"[0,0123-1,0000]",0.0135,8.95,0.0126
265,~d_41,"[0,6384-1,0000]",0.6414,8.97,0.6384
265,a_15,"[0,6383-1,0000]",0.7250,9.37,0.6384
268,d_52,"[0,0098-1,0000]",0.0098,8.88,0.0098
268,~a_18,"[0,0097-0,9999]",0.0098,9.28,0.0098
269,a_6,"[0,0696-1,0000]",0.0706,9.18,0.0702
270,d_30,"[0,0704-1,0000]",0.0717,9.21,0.0715
270,a_15,"[0,0081-0,9939]",0.0163,9.38,0.0715
271,d_24,"[0,0086-1,0000]",0.0092,9.06,0.0521
273,d_58,"[0,0056-1,0000]",0.0071,8.97,0.0147
275,d_21,"[0,0499-1,0000]",0.0537,8.95,0.0500
276,d_61,"[0,0818-1,0000]",0.0843,9.12,0.0993
276,a_12,"[0,0967-1,0000]",0.1082,9.18,0.0993
278,~d_23,"[0,0071-1,0000]",0.0087,8.84,0.0418
280,a_13,"[0,5942-1,0000]",0.6190,9.10,0.5947
281,d_24,"[0,0145-1,0000]",0.0147,9.07,0.0148
281,a_11,"[0,0124-1,0000]",0.0140,9.10,0.0148
284,d_25,"[0,0539-1,0000]",0.0570,9.12,0.0546
284,a_20,"[0,0395-0,9926]",0.0596,9.26,0.0546
286,d_22,"[0,0106-1,0000]",0.0114,8.91,0.0116
286,~a_16,"[0,0092-0,9998]",0.0107,9.05,0.0116
286,a_17,"[0,0049-0,9960]",0.0099,9.28,0.0116
288,~d_31,"[0,0816-1,0000]",0.0818,8.97,0.0817
290,d_64,"[0,0093-1,0000]",0.0093,9.09,0.0093
292,d_48,"[0,0039-1,0000]",0.0040,8.95,0.0041
293,d_43,"[0,0061-1,0000]",0.0061,8.98,0.0061
293,~a_17,"[0,0021-0,9977]",0.0054,9.71,0.0061
294,d_72,"[0,0133-1,0000]",0.0151,9.12,0.0475
294,~a_16,"[0,0001-0,9893]",0.0125,10.39,0.0475
295,~d_57,"[0,0472-1,0000]",0.0490,9.12,0.0488
296,a_5,"[0,0096-1,0000]",0.0097,8.90,0.0124
297,~a_4,"[0,0664-1,0000]",0.0671,8.81,0.0669
298,a_19,"[0,0439-0,9960]",0.0598,9.26,0.0530
298,a_16,"[0,0011-0,9544]",0.0554,9.43,0.0530
299,d_42,"[0,0787-1,0000]",0.0788,8.88,0.0789
299,a_14,"[0,0633-1,0000]",0.0745,8.96,0.0789
299,~a_16,"[0,0000-0,9276]",0.0887,9.60,0.0789
