Prog,Lit,Intervalo,Metric,Time,Mass
110,~a_7,"[0,0213-1,0000]",0.0248,19.92,0.0252
111,d_16,"[0,0415-1,0000]",0.0444,11.53,0.0706
112,a_2,"[0,0950-1,0000]",0.0950,2.29,0.0950
112,~a_6,"[0,0950-1,0000]",0.0950,2.25,0.0950
112,~a_8,"[0,0456-0,9521]",0.0956,2.34,0.0950
113,~a_8,"[0,0488-0,9999]",0.0489,12.21,0.0489
113,a_7,"[0,0477-0,9988]",0.0489,12.59,0.0489
114,a_7,"[0,0390-0,9839]",0.0556,10.35,0.0556
115,a_5,"[0,0238-1,0000]",0.0238,6.85,0.0238
116,d_9,"[0,0393-1,0000]",0.0393,8.06,0.0393
116,a_5,"[0,0393-1,0000]",0.0393,8.08,0.0393
116,a_8,"[0,0000-0,9609]",0.0392,7.96,0.0393
117,~a_7,"[0,0879-1,0000]",0.0879,8.74,0.0879
117,a_9,"[0,0479-1,0000]",0.0577,8.46,0.0879
118,~d_13,"[0,0417-1,0000]",0.0417,5.22,0.0417
118,~a_8,"[0,0062-0,9645]",0.0432,5.43,0.0417
119,~d_17,"[0,0543-1,0000]",0.0543,9.52,0.0543
119,a_6,"[0,0543-1,0000]",0.0543,9.63,0.0543
119,a_7,"[0,0534-1,0000]",0.0537,9.86,0.0543
120,a_4,"[0,0432-1,0000]",0.0432,18.04,0.0432
120,a_7,"[0,0229-0,9994]",0.0251,18.39,0.0432
121,~d_16,"[0,0177-1,0000]",0.0178,17.02,0.0187
121,a_5,"[0,0187-1,0000]",0.0187,17.25,0.0187
121,~a_7,"[0,0031-0,9856]",0.0181,18.28,0.0187
122,d_12,"[0,0422-1,0000]",0.0422,13.25,0.0422
122,a_7,"[0,0332-1,0000]",0.0380,13.52,0.0422
122,~a_7,"[0,0000-0,9668]",0.0380,13.79,0.0422
123,a_4,"[0,0812-1,0000]",0.0812,28.80,0.0812
123,~a_7,"[0,0812-1,0000]",0.0812,29.42,0.0812
123,a_7,"[0,0000-0,9188]",0.0812,29.71,0.0812
124,d_15,"[0,0203-1,0000]",0.0203,34.51,0.0203
124,~a_7,"[0,0117-1,0000]",0.0146,35.00,0.0203
125,~d_18,"[0,0432-1,0000]",0.0572,17.12,0.0537
126,~a_0,"[0,0422-1,0000]",0.0424,3.64,0.0423
126,~a_6,"[0,0325-1,0000]",0.0331,3.61,0.0423
126,a_8,"[0,0423-1,0000]",0.0423,3.68,0.0423
128,d_13,"[0,0408-1,0000]",0.0513,4.89,0.0639
128,~a_5,"[0,0639-1,0000]",0.0639,4.88,0.0639
128,~a_8,"[0,0508-0,9869]",0.0639,5.32,0.0639
129,d_11,"[0,1023-1,0000]",0.1023,7.40,0.1023
129,a_7,"[0,0990-0,9995]",0.1057,7.48,0.1023
129,~a_7,"[0,0005-0,9010]",0.1057,7.60,0.1023
130,a_3,"[0,6162-1,0000]",0.6162,1.26,0.6162
130,a_6,"[0,6162-1,0000]",0.6162,1.29,0.6162
130,~a_8,"[0,6154-0,9992]",0.6162,1.46,0.6162
131,a_2,"[0,0450-1,0000]",0.0472,1.91,0.0454
131,a_9,"[0,0337-0,9952]",0.0452,1.93,0.0454
131,~a_9,"[0,0048-0,9663]",0.0452,1.95,0.0454
132,d_16,"[0,0646-1,0000]",0.0646,20.60,0.0646
132,~a_8,"[0,0518-0,9886]",0.0660,20.78,0.0646
132,~a_7,"[0,0054-0,9418]",0.0653,21.14,0.0646
133,~d_12,"[0,0857-1,0000]",0.0857,8.45,0.0857
134,a_4,"[0,0385-1,0000]",0.0416,70.85,0.0396
134,a_6,"[0,0385-1,0000]",0.0416,71.88,0.0396
134,~a_7,"[0,0385-1,0000]",0.0417,72.86,0.0396
136,a_0,"[0,0826-1,0000]",0.0826,14.52,0.0826
136,~a_7,"[0,0826-1,0000]",0.0826,15.13,0.0826
136,a_7,"[0,0000-0,9174]",0.0826,15.44,0.0826
137,d_17,"[0,0879-1,0000]",0.0879,27.08,0.0879
138,d_15,"[0,1168-1,0000]",0.1168,4.73,0.1168
138,a_8,"[0,1138-0,9970]",0.1168,4.90,0.1168
139,~a_6,"[0,0581-1,0000]",0.0635,23.04,0.0623
140,d_17,"[0,1003-1,0000]",0.1179,23.06,0.1419
141,d_10,"[0,4020-1,0000]",0.4020,2.47,0.4020
141,~a_7,"[0,0033-0,6032]",0.4673,2.58,0.4020
142,d_19,"[0,0297-1,0000]",0.0297,9.42,0.0297
143,d_17,"[0,0073-1,0000]",0.0073,28.45,0.0073
143,~a_9,"[0,0036-0,9963]",0.0073,29.16,0.0073
144,d_15,"[0,0160-1,0000]",0.0160,12.75,0.0160
145,d_14,"[0,0599-1,0000]",0.0599,11.60,0.0599
145,a_7,"[0,0006-0,9590]",0.0483,12.20,0.0599
146,d_10,"[0,1072-1,0000]",0.1072,21.14,0.1072
146,a_8,"[0,0086-0,9014]",0.1072,21.72,0.1072
