Prog,Lit,Intervalo,Metric,Time,Mass
243,a_7,"[0,0514-0,2112]",0.9194,1.00,0.8926
244,d_12,"[0,8594-1,0000]",0.9749,0.78,0.9525
244,~a_5,"[0,8780-1,0000]",0.9618,0.78,0.9525
245,d_16,"[0,8583-1,0000]",0.9277,0.88,0.9005
246,d_16,"[0,8071-1,0000]",0.9266,1.08,0.8989
247,a_5,"[0,8824-1,0000]",0.9384,0.49,0.9243
247,a_9,"[0,0059-0,1236]",0.9384,0.47,0.9243
248,d_15,"[0,6572-1,0000]",0.9692,0.42,0.9088
248,~a_5,"[0,9043-1,0000]",0.9186,0.43,0.9088
249,~a_1,"[0,8745-1,0000]",0.9154,0.95,0.9106
249,a_5,"[0,8229-1,0000]",0.9293,0.99,0.9106
249,~a_8,"[0,0829-0,2980]",0.9407,0.94,0.9106
250,~d_12,"[0,8007-1,0000]",0.9548,0.59,0.9142
251,~a_0,"[0,8465-1,0000]",0.9457,0.82,0.9259
251,~a_8,"[0,8343-0,9957]",0.9534,0.87,0.9259
252,a_4,"[0,9395-1,0000]",0.9406,0.67,0.9395
252,~a_5,"[0,8349-1,0000]",0.9525,0.63,0.9395
252,a_7,"[0,8606-1,0000]",0.9734,0.66,0.9395
253,~d_13,"[0,8783-1,0000]",0.9499,0.97,0.9311
253,~a_8,"[0,7219-0,8984]",0.9644,1.10,0.9311
253,a_7,"[0,7195-0,8958]",0.9648,0.97,0.9311
254,d_16,"[0,8878-1,0000]",0.9332,0.90,0.9325
255,a_3,"[0,8404-1,0000]",0.9398,0.71,0.9214
257,a_2,"[0,8620-1,0000]",0.9301,0.65,0.9154
258,a_5,"[0,8997-1,0000]",0.9307,0.77,0.9252
258,a_7,"[0,9042-0,9986]",0.9329,0.84,0.9252
260,d_10,"[0,8947-1,0000]",0.9273,0.73,0.9234
261,d_10,"[0,9272-1,0000]",0.9291,0.58,0.9272
261,a_8,"[0,8622-0,9810]",0.9463,0.61,0.9272
262,~a_7,"[0,6225-0,9227]",0.9752,0.57,0.9190
263,~d_16,"[0,8945-1,0000]",0.9199,0.96,0.9144
264,~a_7,"[0,0000-0,1008]",0.9269,0.48,0.9185
267,d_10,"[0,9227-1,0000]",0.9470,0.67,0.9405
