Prog,Lit,Intervalo,Metric,Time,Mass
236,~d_10,"[0,9920-1,0000]",0.9920,5.54,0.9920
236,a_7,"[0,0058-0,0138]",0.9920,5.94,0.9920
236,~a_7,"[0,9862-0,9942]",0.9920,5.75,0.9920
237,a_8,"[0,9047-1,0000]",0.9934,2.85,0.9901
237,~a_7,"[0,8980-1,0000]",0.9939,2.83,0.9901
238,d_11,"[0,9887-1,0000]",0.9887,1.96,0.9887
238,~a_8,"[0,0436-0,1154]",0.9900,2.09,0.9887
239,~d_12,"[0,9903-1,0000]",0.9903,3.17,0.9903
240,d_13,"[0,8230-1,0000]",0.9924,2.09,0.9869
240,~a_9,"[0,8547-0,8678]",0.9869,2.27,0.9869
240,a_9,"[0,1322-0,1453]",0.9869,2.25,0.9869
241,~a_2,"[0,9893-1,0000]",0.9893,4.25,0.9893
241,~a_5,"[0,9893-1,0000]",0.9893,4.24,0.9893
241,a_7,"[0,1553-0,1716]",0.9897,4.33,0.9893
242,d_10,"[0,9803-1,0000]",0.9889,8.44,0.9881
242,~a_7,"[0,7781-0,7967]",0.9886,8.59,0.9881
242,a_8,"[0,9657-1,0000]",0.9898,8.71,0.9881
244,~a_8,"[0,9579-0,9742]",0.9883,2.63,0.9882
244,a_7,"[0,8464-0,8610]",0.9888,2.60,0.9882
245,d_15,"[0,9913-1,0000]",0.9913,2.10,0.9913
245,a_6,"[0,9376-1,0000]",0.9924,2.11,0.9913
245,a_8,"[0,9241-0,9910]",0.9915,2.15,0.9913
246,~a_6,"[0,9911-1,0000]",0.9911,4.59,0.9911
247,d_17,"[0,9931-1,0000]",0.9931,1.62,0.9931
247,a_5,"[0,9171-1,0000]",0.9943,1.63,0.9931
247,a_9,"[0,8575-0,9404]",0.9943,1.67,0.9931
248,d_14,"[0,9842-1,0000]",0.9842,3.51,0.9842
248,~a_5,"[0,8058-1,0000]",0.9868,3.50,0.9842
248,~a_8,"[0,0000-0,0161]",0.9843,3.61,0.9842
249,~a_8,"[0,9960-1,0000]",0.9960,1.50,0.9960
250,~a_1,"[0,9901-1,0000]",0.9901,1.10,0.9901
250,a_5,"[0,9901-1,0000]",0.9901,1.08,0.9901
250,~a_9,"[0,0133-0,0338]",0.9914,1.19,0.9901
251,d_14,"[0,9816-1,0000]",0.9906,2.22,0.9897
251,~a_6,"[0,9117-1,0000]",0.9909,2.21,0.9897
251,~a_7,"[0,9092-0,9975]",0.9909,2.24,0.9897
