Prog,Lit,Intervalo,Metric,Time,Mass
180,~d_10,"[0,0469-1,0000]",0.0504,8.48,0.0472
180,~a_8,"[0,0452-1,0000]",0.0550,8.60,0.0472
181,~a_2,"[0,5775-1,0000]",0.6294,7.30,0.5863
182,a_1,"[0,0635-1,0000]",0.0675,8.43,0.0694
182,a_7,"[0,0072-0,9996]",0.0121,8.53,0.0694
183,d_12,"[0,0092-1,0000]",0.0106,7.71,0.0170
184,a_8,"[0,0022-1,0000]",0.0024,4.38,0.0359
186,a_8,"[0,0004-0,9993]",0.0013,8.48,0.0070
186,a_7,"[0,0015-0,9990]",0.0026,8.62,0.0070
187,d_14,"[0,0423-1,0000]",0.0453,7.96,0.0427
189,d_14,"[0,1542-1,0000]",0.1543,8.79,0.1542
191,d_12,"[0,5482-1,0000]",0.5482,8.16,0.5482
191,a_5,"[0,5451-1,0000]",0.6212,8.24,0.5482
191,~a_7,"[0,5476-0,9998]",0.5521,8.37,0.5482
192,a_3,"[0,0886-1,0000]",0.0942,8.38,0.0939
193,~a_7,"[0,0003-0,9953]",0.0066,8.33,0.0071
194,d_12,"[0,0093-1,0000]",0.0104,8.03,0.0303
194,~a_8,"[0,0000-0,9979]",0.0030,8.00,0.0303
195,~d_12,"[0,7234-1,0000]",0.7529,8.16,0.7244
195,a_7,"[0,0007-0,3434]",0.7649,8.28,0.7244
198,~a_5,"[0,5347-1,0000]",0.6953,8.36,0.5519
198,a_8,"[0,0000-0,4653]",0.6944,8.44,0.5519
199,d_15,"[0,0081-1,0000]",0.0098,8.44,0.0165
200,d_17,"[0,0166-1,0000]",0.0189,8.66,0.0644
201,d_20,"[0,0393-1,0000]",0.0456,8.62,0.0430
202,a_3,"[0,0030-1,0000]",0.0030,5.50,0.0033
204,a_4,"[0,1008-1,0000]",0.1015,8.66,0.1010
204,a_6,"[0,0053-1,0000]",0.0086,8.68,0.1010
205,a_8,"[0,0079-1,0000]",0.0082,8.63,0.0091
205,a_9,"[0,0078-0,9992]",0.0094,8.84,0.0091
206,a_1,"[0,0061-1,0000]",0.0061,8.07,0.0063
206,a_8,"[0,0034-0,9998]",0.0038,8.23,0.0063
208,a_7,"[0,0066-0,9982]",0.0085,8.30,0.0085
208,~a_8,"[0,0031-0,9997]",0.0037,8.30,0.0085
210,d_18,"[0,0689-1,0000]",0.0692,8.36,0.0690
211,a_4,"[0,0261-1,0000]",0.0266,8.33,0.0267
211,~a_9,"[0,0146-0,9925]",0.0257,8.46,0.0267
212,a_2,"[0,5171-1,0000]",0.5257,7.51,0.5207
212,a_8,"[0,5071-0,9937]",0.5523,7.61,0.5207
